answer,correct_option,id,options,problem,type
"vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 3.4e-05 s^-1",B,MCQ_21_3,"['vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 1.7e-05 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 3.4e-05 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.000167 s^-1']","Determine the mean vorticity inside a cylindrical annulus with an inner radius of 230 km and an outer radius of 440 km, given that the tangential velocity is described by $V=A / r$, where $A=900000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is measured in meters. What is the mean vorticity within the inner circle having a radius of 230 km?",Atmospheric Dynamics
-40.0 m^2/s^2,B,MCQ_22_3,"['-119.9 m^2/s^2', '-40.0 m^2/s^2', '-0.0 m^2/s^2', '-0.1 m^2/s^2']","Determine the rate at which circulation changes around a square located in the (x, y) plane, with vertices at (0,0), (0, L), (L, L), and (L, 0), given that the temperature rises eastward at a rate of 3.5 °C per 100 km and the pressure rises northward at a rate of 2.5 hPa per 300 km. Assume L=400 km and that the pressure at (0,0) is 1000 hPa.",Atmospheric Dynamics
321.0 K,B,MCQ_23_3,"['319.0 K', '321.0 K', '964.0 K', '1348.0 K']","Determine the equivalent potential temperature, {θ_e}, for an air parcel that is saturated, with a pressure of 946.0 hPa, a temperature of 303.4 K, and a mixing ratio of 0.0051 kg/kg.",Atmospheric Dynamics
6.3 mm/day,D,MCQ_24_3,"['0.6 mm/day', '1.1 mm/day', '12.6 mm/day', '6.3 mm/day']","Assume the relative vorticity at the top of an Ekman layer at 45°N is 0.0001 s^-1. Given that the eddy viscosity coefficient is 1 m^2/s and the water vapor mixing ratio at the top of the Ekman layer is 9.5 g/kg, calculate the precipitation rate resulting from moisture convergence within the Ekman layer.",Atmospheric Dynamics
215.8 K,C,MCQ_25_3,"['257.6 K', '105.3 K', '215.8 K', '431.5 K']","Currently, the Earth's emission temperature is 206.5 K, with an albedo of 24.5%. 
What change in the emission temperature would occur if the albedo decreased to 10.0% while keeping all other factors constant?

The emission temperature is given by:

T_e = [(1 - alpha_p) * S / (4 * sigma)]^(1/4)

where alpha_p represents the planetary albedo, $S$ is the solar flux, and $\sigma$ is the Stefan-Boltzmann constant.",Geophysics
308.4 K,A,MCQ_26_3,"['308.4 K', '925.1 K', '616.7 K', '311.4 K']","Assume that Tau Ceti f is actually flat. Imagine it as a thin circular disk with a radius of 7500 km, orbiting the Sun at the same distance as Earth. The planetary albedo is 0.25. The vector normal to one face of this disk consistently points directly at the Sun, and the disk is composed of a perfectly conducting material, ensuring that both faces maintain the same temperature. Determine the emission temperature of this disk and compare it with the result previously determined for a spherical Earth.",Geophysics
"(a): 1808.6 K,
(b): -3.1220710836e+20 W,
(c): -677.3387 m/yr",A,MCQ_27_3,"['(a): 1808.6 K,\n(b): -3.1220710836e+20 W,\n(c): -677.3387 m/yr', '(a): 1808.6 K,\n(b): -3.1220710836e+20 W,\n(c): -75.2599 m/yr', '(a): 0.0 K,\n(b): 2.437522e+16 W,\n(c): 2.342234007135971e+50 m/yr', '(a): 53.2 K,\n(b): 1889350000000000.0 W,\n(c): 0.0032 m/yr']","3. Examine the thermal equilibrium of Gliese 876d. The following details about Gliese 876d are necessary: mean planetary radius = 6400 km; mean orbital radius around the Sun = 0.02 A.U. (where 1 A.U. represents the mean radius of Earth's orbit); planetary albedo = 0.29.

(a) Calculate the emission temperature for Gliese 876d by assuming a balance between incoming and outgoing radiation.

(b) Gliese 876d actually has an internal heat source due to ongoing planetary contraction. Given the standard definition of emission temperature T_e, where σ T_e^4 equals the outgoing flux of planetary radiation per unit surface area, the observed emission temperature of Gliese 876d is 170 K. Determine the size of Gliese 876d's internal heat source.

(c) It is postulated that the source of Q on Gliese 876d is the release of gravitational potential energy due to a gradual contraction of the planet. Assuming Gliese 876d has a uniform density and maintains this as it contracts, calculate the yearly change in its radius a_Gliese 876d necessary to generate your computed value of Q. (Only half of the released gravitational energy can be converted to heat, with the rest contributing to the additional kinetic energy needed to maintain the planet's angular momentum.)",Geophysics
432.1 K,C,MCQ_28_3,"['227.4 K', '621.3 K', '432.1 K', '864.3 K']","Calculate the emission temperature for the planet Mercury. Assume that: the average orbital radius of Mercury is 0.39 times that of Earth's orbit. Considering the solar flux diminishes with the square of the distance from the sun and that the planetary albedo of Mercury is 0.12, find the emission temperature of Mercury.",Geophysics
"mass_of_column: 97859.0 kg,
total_mass_of_atmosphere: 5.197801873412748e+18 kg",C,MCQ_29_3,"['mass_of_column: 293578.0 kg,\ntotal_mass_of_atmosphere: 1.5593405620238246e+19 kg', 'mass_of_column: 33639.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 97859.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 195719.0 kg,\ntotal_mass_of_atmosphere: 1.0395603746825497e+19 kg']","Utilize the hydrostatic equation to demonstrate that the mass of an air column with a unit cross-section, stretching from the ground to a significant altitude, is $rac{p_{s}}{g}$, where ${p_{s}}$ represents the surface pressure. Input the necessary numbers to calculate the mass for a column of air covering an area of 9.6 m^2. Use your result to approximate the total mass of the atmosphere.",Atmospheric Physics
38448000000.0 Pa,A,MCQ_30_3,"['38448000000.0 Pa', '289011800000.0 Pa', '19224000000.0 Pa', '76896000000.0 Pa']","Employing the hydrostatic equation, develop a formula for the pressure at the core of a planet in terms of its surface gravity, radius 8000000.0, and constant density 2670. Substitute values relevant to Earth and compute the central pressure. 
[Hint: the gravitational acceleration at radius 8000000.0 is given by g(r) = G * m(r) / r^2, where m(r) represents the mass within radius r, and G = 6.67 * 10^-11 kg^-1 m^3 s^-2 is the gravitational constant. Assume the rock density is 2670 kg m^-3.]",Atmospheric Physics
"(a): altitude: 5.56 km,
pressure: 50000.0 Pa,
density: 0.636 kg/m^3,
(b): altitude: 12.52 km,
pressure: 21000.0 Pa,
density: 0.267 kg/m^3",A,MCQ_31_3,"['(a): altitude: 5.56 km,\npressure: 50000.0 Pa,\ndensity: 0.636 kg/m^3,\n(b): altitude: 12.52 km,\npressure: 21000.0 Pa,\ndensity: 0.267 kg/m^3', '(a): altitude: 11.12 km,\npressure: 100000.0 Pa,\ndensity: 1.272 kg/m^3,\n(b): altitude: 25.05 km,\npressure: 42000.0 Pa,\ndensity: 0.534 kg/m^3', '(a): altitude: 11.12 km,\npressure: 50000.0 Pa,\ndensity: 0.318 kg/m^3,\n(b): altitude: 25.05 km,\npressure: 21000.0 Pa,\ndensity: 0.134 kg/m^3', '(a): altitude: 5.07 km,\npressure: 50000.0 Pa,\ndensity: 0.697 kg/m^3,\n(b): altitude: 1.28 km,\npressure: 84000.0 Pa,\ndensity: 1.171 kg/m^3']","Examine a horizontally uniform atmosphere that is in hydrostatic equilibrium. The atmosphere is isothermal with a temperature of 274 K and a surface pressure of 100000 Pa.

(a) Determine the altitude, pressure, density, and potential temperature at the level that divides the atmosphere into two equal mass parts, meaning half of the atmospheric mass is above this level.

(b) Perform the same calculation as in part (a) for the level where 79% of the atmospheric mass is below.",Atmospheric Physics
"15: 428.0 K,
16: 448.0 K,
19: 511.0 K,
16-15: 230.0 K",A,MCQ_32_3,"['15: 428.0 K,\n16: 448.0 K,\n19: 511.0 K,\n16-15: 230.0 K', '5: 338.0 K,\n15: 477.0 K,\n19: 547.0 K,\n15-5: 401.0 K', '15: 1284.0 K,\n16: 1343.0 K,\n19: 1534.0 K,\n16-15: 690.0 K', '15: 856.0 K,\n16: 895.0 K,\n19: 1023.0 K,\n16-15: 460.0 K']","Consider an isothermal atmosphere with a temperature of 220 K. Calculate the potential temperature at elevations of 15 km, 16 km, and 19 km above the ground. If an air parcel is relocated adiabatically from 16 km to 15 km, what temperature would it have upon reaching its destination?",Atmospheric Physics
"(i): 35.4 ,
(ii): 4984.0 m",A,MCQ_34_3,"['(i): 35.4 ,\n(ii): 4984.0 m', '(i): 36.7 ,\n(ii): 4984.0 m', '(i): 1.1 ,\n(ii): 5125.0 m', '(i): 35.4 ,\n(ii): 4930.0 m']","(i) Consider a standard hurricane located at 15 latitude with low-level winds measured at 40 at a distance of 30 km from its center: would you anticipate this flow to be geostrophic?  
(ii) Imagine two weather stations situated near 30, separated by 380 km, with one directly northeast of the other. At both stations, the 500 hPa wind blows precisely from the south at 75. If the 500 hPa surface height at the northeastern station is 5133.333333333333 m, determine the height of this surface at the other station.",Atmospheric Dynamics
"(a): -44.2 m/s,
(b): -24.8 m/s,
(c): 0.0 m/s",C,MCQ_35_3,"['(a): -11.3 m/s,\n(b): -6.3 m/s,\n(c): 0.0 m/s', '(a): -54.2 m/s,\n(b): -50.9 m/s,\n(c): 11.7 m/s', '(a): -44.2 m/s,\n(b): -24.8 m/s,\n(c): 0.0 m/s', '(a): -20.0 m/s,\n(b): 25.5 m/s,\n(c): -20.0 m/s']","Examine the tropical Hadley circulation during the northern winter. This circulation ascends at 18°S, traverses northward over the equator within the upper troposphere, and descends at 18°N. Given that the circulation is zonally symmetric (independent of x) and inviscid outside the near-surface boundary layer (hence conserving absolute angular momentum relative to the Earth's rotation axis), and departs the boundary layer at 18°S with a zonal velocity of u=0 m/s, determine the zonal wind in the upper troposphere at (a) the equator, (b) 12°N, and (c) 18°N.",Atmospheric Physics
"(a): pressure_at_1780m: 175.6 p_s,
pressure_at_4321m: 424.9 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m",C,MCQ_36_3,"['(a): pressure_at_982m: 97.3 p_s,\npressure_at_5274m: 518.4 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1780m: 175.6 p_s,\npressure_at_12963m: 1272.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1780m: 175.6 p_s,\npressure_at_4321m: 424.9 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_4321m: 424.9 p_s,\npressure_at_1780m: 175.6 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m']","Imagine an ocean with a uniform density of 1000 kg/m^3.

(a) Using the hydrostatic relationship, calculate the pressure at a depth of 1780 m and at 4321 m. Provide your answer in terms of atmospheric surface pressure, where {p_s} mbar is equivalent to 100000.0 Pa.

(b) If the heat content of an infinitesimal mass dm of dry air at temperature T is given by $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), derive a formula for, and compute, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Determine the depth an ocean would need to be to possess the same heat capacity per unit horizontal area.",Physical Oceanography
0.3 yr,C,MCQ_37_3,"['293.9 yr', '0.6 yr', '0.3 yr', '0.2 yr']","Consider that the mixing within the mixed layer keeps the temperature uniform throughout its depth. Given a heat flux of 32.1 W/m^2 applied on the ocean surface, calculate the time required for the mixed layer's temperature to increase by 1.0°C, assuming a typical mixed layer depth. [Utilize the water density of 1000.0 kg/m^3 and the specific heat capacity of water as 4187.0 J/(kg·K).]",Physical Oceanography
"pressure_at_depth: 601684.0 Pa,
latitudinal_pressure_gradient: -0.0133899225 Pa/m,
geostrophic_flow: 0.1311 m/s",B,MCQ_38_3,"['pressure_at_depth: 351504.0 Pa,\nlatitudinal_pressure_gradient: -0.0016698311 Pa/m,\ngeostrophic_flow: 0.0654 m/s', 'pressure_at_depth: 601684.0 Pa,\nlatitudinal_pressure_gradient: -0.0133899225 Pa/m,\ngeostrophic_flow: 0.1311 m/s', 'pressure_at_depth: 114542.0 Pa,\nlatitudinal_pressure_gradient: -0.0186480181 Pa/m,\ngeostrophic_flow: 0.173 m/s', 'pressure_at_depth: 140780.0 Pa,\nlatitudinal_pressure_gradient: -0.019800525 Pa/m,\ngeostrophic_flow: 0.0 m/s']","Imagine an ocean with a constant density of 1011 kg/m^3. The ocean's surface, which is flat along the longitudinal axis, has a linear slope with latitude, ranging from h=0.95 m above mean sea level (MSL) at 40.3° N to h=0.16 m below MSL at 47.70699581882565° N. Utilize the hydrostatic balance to calculate the pressure at a depth of 49.5 m below MSL. Subsequently, demonstrate that both the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Calculate the geostrophic flow's magnitude and direction at 44.00349790941283° N.",Physical Oceanography
-22.773 cm,B,MCQ_39_3,"['-25.631 cm', '-22.773 cm', '0.966 cm', '-29.165 cm']","When a baseball player throws a ball covering a horizontal distance of 915.0 m at a latitude of 47.9° within 4.6 s, what is the lateral deflection caused by Earth's rotation?",Atmospheric Dynamics
10.4 m,C,MCQ_40_3,"['7.7 m', '20.8 m', '10.4 m', '19.1 m']","Determine the horizontal movement of an object released from a stationary platform at a height of 6084 at the equator, ignoring air resistance effects. What is the calculated displacement for 6084m?",Atmospheric Dynamics
"6162.8 m,
5270.9 m",C,MCQ_41_3,"['3081.4 m,\n2635.5 m', '5608.5 m,\n5164.1 m', '6162.8 m,\n5270.9 m', '4793.0 m,\n1975.7 m']","Determine the 1048.0-432.0 hPa thickness under isothermal conditions with temperatures of 237.7 K and 203.3 K, respectively.",Atmospheric Physics
4.97 °C,C,MCQ_42_3,"['-6.57 °C', '0.38 °C', '4.97 °C', '-20.46 °C']","On a weather map, isolines of 1140.0-610.0 hPa thickness are depicted with a contour interval of 91.0 m. What is the equivalent interval for the layer mean temperature?",Atmospheric Physics
8.787 km,C,MCQ_45_3,"['8.807 km', '0.288 km', '8.787 km', '10.14 km']","Formulate an expression that describes how the pressure change δp varies with altitude when an atmosphere with a constant lapse rate experiences a temperature change δT that is uniform with height, while the surface pressure stays unchanged. Determine the altitude at which the pressure change reaches its maximum magnitude, given the lapse rate is 9.5 K/km, T0=300, and δT=0.7 K.",Geophysics
0.0745 m/s,B,MCQ_46_3,"['0.149 m/s', '0.0745 m/s', '0.0837 m/s', '0.2235 m/s']","Assume a 1-kg parcel of dry air is ascending with a steady vertical speed. Given that the parcel receives radiative heating at a rate of 0.73 W kg^-1, what should the rate of ascent be in order for the parcel's temperature to remain unchanged?",Atmospheric Physics
0.824 kg/m^3,A,MCQ_47_3,"['0.824 kg/m^3', '1.78 kg/m^3', '1.648 kg/m^3', '0.804 kg/m^3']",A parcel of air with a temperature of -18.8°C at the 987 hPa level is raised dry adiabatically. Determine its density upon reaching the 493.5 hPa level.,Atmospheric Dynamics
"181.1 J/kg,
19.03 m/s",A,MCQ_48_3,"['181.1 J/kg,\n19.03 m/s', '362.2 J/kg,\n26.91 m/s', '362.2 J/kg,\n38.06 m/s', '106.2 J/kg,\n14.58 m/s']","Consider an air parcel beginning from rest at the 803 hPa level and ascending vertically to 505 hPa, maintaining a constant temperature excess of 1.6°C above the environment. Given that the average temperature of the 803-505 hPa layer is 253 K, calculate the energy released due to the buoyancy force's work. If all the released energy converts to the parcel's kinetic energy, what will be its vertical velocity at 505 hPa?",Atmospheric Dynamics
288.0 s,B,MCQ_49_3,"['1151.0 s', '288.0 s', '576.0 s', '353.0 s']","French researchers have designed a high-altitude balloon that maintains a nearly constant potential temperature while orbiting Earth. Suppose this balloon is situated in the lower equatorial stratosphere where the temperature is stable at 201 K. If the balloon is vertically displaced from its equilibrium position by a small distance $\delta_z$, it would oscillate around the equilibrium point. What is the period of this oscillation?",Atmospheric Dynamics
-0.001453 m/s^2,B,MCQ_50_3,"['-6.8e-05 m/s^2', '-0.001453 m/s^2', '-0.001537 m/s^2', '-0.002936 m/s^2']","The true wind blows at 40.0° to the right of the geostrophic wind. Given that the geostrophic wind speed is 22.6 m/s, determine the rate at which the wind speed changes. Assume f=0.0001 s^-1.",Atmospheric Dynamics
"North: 500.0 km,
South: 1500.0 km,
East: 750.0 km,
West: 750.0 km",D,MCQ_51_3,"['North: 0.0 km,\nSouth: -0.0 km,\nEast: 6.0 km,\nWest: 6.0 km', 'North: 333.0 km,\nSouth: -3000.0 km,\nEast: 750.0 km,\nWest: 750.0 km', 'North: 62.0 km,\nSouth: -162.0 km,\nEast: 200.0 km,\nWest: 200.0 km', 'North: 500.0 km,\nSouth: 1500.0 km,\nEast: 750.0 km,\nWest: 750.0 km']","Calculate the radii of curvature for the paths of air parcels situated 750.0 km in the east, north, south, and west directions from the center of a circular low-pressure system. The system is progressing eastward at 6.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 12.0 m/s.",Atmospheric Dynamics
"R_t_initial: North: 706.0 km,
South: 1453.0 km,
East: 950.0 km,
West: 950.0 km,
V_grad: North: 20.21 m/s,
South: 22.51 m/s,
East: 21.25 m/s,
West: 21.25 m/s,
Fractional_Error: North: 1.31 %,
South: 0.99 %,
East: 0.0 %,
West: 0.0 %",A,MCQ_52_3,"['R_t_initial: North: 706.0 km,\nSouth: 1453.0 km,\nEast: 950.0 km,\nWest: 950.0 km,\nV_grad: North: 20.21 m/s,\nSouth: 22.51 m/s,\nEast: 21.25 m/s,\nWest: 21.25 m/s,\nFractional_Error: North: 1.31 %,\nSouth: 0.99 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 261.0 km,\nSouth: 2350.0 km,\nEast: 470.0 km,\nWest: 470.0 km,\nV_grad: North: 17.83 m/s,\nSouth: 26.92 m/s,\nEast: 20.8 m/s,\nWest: 20.8 m/s,\nFractional_Error: North: 7.64 %,\nSouth: 4.66 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 2117.0 km,\nSouth: 4359.0 km,\nEast: 2850.0 km,\nWest: 2850.0 km,\nV_grad: North: 60.63 m/s,\nSouth: 67.54 m/s,\nEast: 63.74 m/s,\nWest: 63.74 m/s,\nFractional_Error: North: 3.93 %,\nSouth: 2.97 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 1411.0 km,\nSouth: 2906.0 km,\nEast: 1900.0 km,\nWest: 1900.0 km,\nV_grad: North: 40.42 m/s,\nSouth: 45.02 m/s,\nEast: 42.5 m/s,\nWest: 42.5 m/s,\nFractional_Error: North: 2.62 %,\nSouth: 1.98 %,\nEast: 0.0 %,\nWest: 0.0 %']","Calculate the radii of curvature for the paths of air parcels situated 950.0 km to the east, north, south, and west of the center of a circular low-pressure system, respectively. The system is traveling eastward at 9.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 26.0 m/s. Next, compute the normal gradient wind speeds for the four air parcels using the calculated radii of curvature. Compare these speeds with the geostrophic speed. (Let f=0.0001 s^-1). Utilize the gradient wind speeds determined here to recalculate the radii of curvature for the four air parcels. Use these updated estimates of the radii of curvature to recalculate the gradient wind speeds for the four air parcels. What is the fractional error in the radii of curvature when using the geostrophic wind approximation in this scenario? (Note that additional iterations could be performed, but they would quickly converge.)",Atmospheric Dynamics
