answer,correct_option,id,options,problem,type
"mean_relative_vorticity: -8.5e-05 s^-1,
circulation: -75106000.0 m^2/s",B,MCQ_17_15,"['mean_relative_vorticity: -0.05529411764705883 s^-1,\ncirculation: -2211764706.0 m^2/s', 'mean_relative_vorticity: -8.5e-05 s^-1,\ncirculation: -75106000.0 m^2/s', 'mean_relative_vorticity: -2.3333333333333332e-05 s^-1,\ncirculation: -83349000.0 m^2/s', 'mean_relative_vorticity: -5.6666666666666664e-05 s^-1,\ncirculation: -112659000.0 m^2/s']","Determine the circulation around a square with sides measuring 940 km for a wind flowing eastward (westward direction) that diminishes in strength moving northward at a rate of 17 m/s per 200 km. Additionally, calculate the average relative vorticity within the square.",Atmospheric Dynamics
-4.4 m/s,D,MCQ_18_15,"['-13.1 m/s', '-5.9 m/s', '-6.8 m/s', '-4.4 m/s']","Consider a cylindrical column of air located at 84°N with an initial radius of 40 km, which expands to 2 times its original radius. Assuming the air starts from rest, determine the average tangential velocity at the boundary following the expansion.",Atmospheric Dynamics
0.000122 s^-1,A,MCQ_19_15,"['0.000122 s^-1', '18.999887 s^-1', '0.000146 s^-1', '-6.2e-05 s^-1']","An air parcel originating at 51°N travels north, maintaining absolute vorticity. Given its starting relative vorticity as 5.6e-05 s^-1, what will be its relative vorticity when it arrives at 19°N?",Atmospheric Dynamics
"absolute_vorticity: 0.00010878 s^-1,
relative_vorticity: 0.00010878 s^-1",C,MCQ_20_15,"['absolute_vorticity: 0.0001136 s^-1,\nrelative_vorticity: 0.0001136 s^-1', 'absolute_vorticity: 0.00021755 s^-1,\nrelative_vorticity: 0.00021755 s^-1', 'absolute_vorticity: 0.00010878 s^-1,\nrelative_vorticity: 0.00010878 s^-1', 'absolute_vorticity: 0.00010147 s^-1,\nrelative_vorticity: 1.782e-05 s^-1']","An air column located at 58°N with an initial relative vorticity of ζ=-2e-06 extends from the surface up to a fixed tropopause at a height of 19.8 km. If this air column travels to a position above a mountain barrier that is 2.1 km high at 0°N, what will its absolute vorticity and relative vorticity be as it crosses over the mountaintop, given that the flow adheres to the barotropic potential vorticity equation?",Atmospheric Dynamics
"vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 8.3e-05 s^-1",A,MCQ_21_15,"['vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 8.3e-05 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.000382 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 8.3e-05 s^-1', 'vorticity_annulus: -0.0 s^-1,\nvorticity_inner_circle: 4.3e-05 s^-1']","Determine the mean vorticity inside a cylindrical annulus with an inner radius of 260 km and an outer radius of 360 km, given that the tangential velocity is described by $V=A / r$, where $A=2800000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is measured in meters. What is the mean vorticity within the inner circle having a radius of 260 km?",Atmospheric Dynamics
-56.8 m^2/s^2,A,MCQ_22_15,"['-56.8 m^2/s^2', '-28.6 m^2/s^2', '-1.4 m^2/s^2', '-3.8 m^2/s^2']","Determine the rate at which circulation changes around a square located in the (x, y) plane, with vertices at (0,0), (0, L), (L, L), and (L, 0), given that the temperature rises eastward at a rate of 1.5 °C per 300 km and the pressure rises northward at a rate of 3.0 hPa per 400 km. Assume L=2000 km and that the pressure at (0,0) is 1000 hPa.",Atmospheric Dynamics
284.0 K,D,MCQ_23_15,"['307.0 K', '568.0 K', '261.0 K', '284.0 K']","Determine the equivalent potential temperature, {θ_e}, for an air parcel that is saturated, with a pressure of 948.0 hPa, a temperature of 254.7 K, and a mixing ratio of 0.0096 kg/kg.",Atmospheric Dynamics
27.4 mm/day,A,MCQ_24_15,"['27.4 mm/day', '15.8 mm/day', '12.0 mm/day', '0.0 mm/day']","Assume the relative vorticity at the top of an Ekman layer at 30°N is 9.4e-05 s^-1. Given that the eddy viscosity coefficient is 8 m^2/s and the water vapor mixing ratio at the top of the Ekman layer is 13.1 g/kg, calculate the precipitation rate resulting from moisture convergence within the Ekman layer.",Atmospheric Dynamics
281.8 K,D,MCQ_25_15,"['563.5 K', '288.9 K', '28.2 K', '281.8 K']","Currently, the Earth's emission temperature is 266.2 K, with an albedo of 22.4%. 
What change in the emission temperature would occur if the albedo decreased to 2.6% while keeping all other factors constant?

The emission temperature is given by:

T_e = [(1 - alpha_p) * S / (4 * sigma)]^(1/4)

where alpha_p represents the planetary albedo, $S$ is the solar flux, and $\sigma$ is the Stefan-Boltzmann constant.",Geophysics
305.2 K,A,MCQ_26_15,"['305.2 K', '303.1 K', '915.7 K', '610.5 K']","Assume that Gliese 581g is actually flat. Imagine it as a thin circular disk with a radius of 7600 km, orbiting the Sun at the same distance as Earth. The planetary albedo is 0.28. The vector normal to one face of this disk consistently points directly at the Sun, and the disk is composed of a perfectly conducting material, ensuring that both faces maintain the same temperature. Determine the emission temperature of this disk and compare it with the result previously determined for a spherical Earth.",Geophysics
"(a): 1808.6 K,
(b): -3.1220710836e+20 W,
(c): -677.3387 m/yr",D,MCQ_27_15,"['(a): 102.3 K,\n(b): 6.0560587e+17 W,\n(c): 0.0144 m/yr', '(a): 683.0 K,\n(b): -4.37773433e+18 W,\n(c): -1.0553 m/yr', '(a): 3617.1 K,\n(b): -6.2441421671e+20 W,\n(c): -1354.6774 m/yr', '(a): 1808.6 K,\n(b): -3.1220710836e+20 W,\n(c): -677.3387 m/yr']","3. Examine the thermal equilibrium of Gliese 876d. The following details about Gliese 876d are necessary: mean planetary radius = 6400 km; mean orbital radius around the Sun = 0.02 A.U. (where 1 A.U. represents the mean radius of Earth's orbit); planetary albedo = 0.29.

(a) Calculate the emission temperature for Gliese 876d by assuming a balance between incoming and outgoing radiation.

(b) Gliese 876d actually has an internal heat source due to ongoing planetary contraction. Given the standard definition of emission temperature T_e, where σ T_e^4 equals the outgoing flux of planetary radiation per unit surface area, the observed emission temperature of Gliese 876d is 170 K. Determine the size of Gliese 876d's internal heat source.

(c) It is postulated that the source of Q on Gliese 876d is the release of gravitational potential energy due to a gradual contraction of the planet. Assuming Gliese 876d has a uniform density and maintains this as it contracts, calculate the yearly change in its radius a_Gliese 876d necessary to generate your computed value of Q. (Only half of the released gravitational energy can be converted to heat, with the rest contributing to the additional kinetic energy needed to maintain the planet's angular momentum.)",Geophysics
210.3 K,A,MCQ_28_15,"['210.3 K', '841.3 K', '297.4 K', '420.6 K']","Calculate the emission temperature for the planet Mars. Assume that: the average orbital radius of Mars is 1.52 times that of Earth's orbit. Considering the solar flux diminishes with the square of the distance from the sun and that the planetary albedo of Mars is 0.25, find the emission temperature of Mars.",Geophysics
"mass_of_column: 31600.0 kg,
total_mass_of_atmosphere: 5.197801873412748e+18 kg",B,MCQ_29_15,"['mass_of_column: 15800.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 31600.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 30581.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 63201.0 kg,\ntotal_mass_of_atmosphere: 1.0395603746825497e+19 kg']","Utilize the hydrostatic equation to demonstrate that the mass of an air column with a unit cross-section, stretching from the ground to a significant altitude, is $rac{p_{s}}{g}$, where ${p_{s}}$ represents the surface pressure. Input the necessary numbers to calculate the mass for a column of air covering an area of 3.1 m^2. Use your result to approximate the total mass of the atmosphere.",Atmospheric Physics
13703000000.0 Pa,D,MCQ_30_15,"['13703000.0 Pa', '3736200000.0 Pa', '27406000000.0 Pa', '13703000000.0 Pa']","Employing the hydrostatic equation, develop a formula for the pressure at the core of a planet in terms of its surface gravity, radius 7100000.0, and constant density 1930. Substitute values relevant to Earth and compute the central pressure. 
[Hint: the gravitational acceleration at radius 7100000.0 is given by g(r) = G * m(r) / r^2, where m(r) represents the mass within radius r, and G = 6.67 * 10^-11 kg^-1 m^3 s^-2 is the gravitational constant. Assume the rock density is 1930 kg m^-3.]",Atmospheric Physics
"(a): altitude: 5.66 km,
pressure: 50000.0 Pa,
density: 0.624 kg/m^3,
(b): altitude: 11.66 km,
pressure: 24000.0 Pa,
density: 0.3 kg/m^3",B,MCQ_31_15,"['(a): altitude: 11.33 km,\npressure: 100000.0 Pa,\ndensity: 1.249 kg/m^3,\n(b): altitude: 23.32 km,\npressure: 48000.0 Pa,\ndensity: 0.599 kg/m^3', '(a): altitude: 5.66 km,\npressure: 50000.0 Pa,\ndensity: 0.624 kg/m^3,\n(b): altitude: 11.66 km,\npressure: 24000.0 Pa,\ndensity: 0.3 kg/m^3', '(a): altitude: 11.33 km,\npressure: 50000.0 Pa,\ndensity: 0.312 kg/m^3,\n(b): altitude: 23.32 km,\npressure: 24000.0 Pa,\ndensity: 0.15 kg/m^3', '(a): altitude: 5.62 km,\npressure: 50000.0 Pa,\ndensity: 0.629 kg/m^3,\n(b): altitude: 2.89 km,\npressure: 70000.0 Pa,\ndensity: 0.881 kg/m^3']","Examine a horizontally uniform atmosphere that is in hydrostatic equilibrium. The atmosphere is isothermal with a temperature of 279 K and a surface pressure of 100000 Pa.

(a) Determine the altitude, pressure, density, and potential temperature at the level that divides the atmosphere into two equal mass parts, meaning half of the atmospheric mass is above this level.

(b) Perform the same calculation as in part (a) for the level where 76% of the atmospheric mass is below.",Atmospheric Physics
"12: 410.0 K,
16: 476.0 K,
25: 665.0 K,
16-12: 304.0 K",A,MCQ_32_15,"['12: 410.0 K,\n16: 476.0 K,\n25: 665.0 K,\n16-12: 304.0 K', '12: 410.0 K,\n16: 476.0 K,\n12-25: 161.0 K', '12: 655.0 K,\n32: 951.0 K,\n25: 835.0 K,\n32-12: 761.0 K', '10: 402.0 K,\n17: 511.0 K,\n25: 672.0 K,\n17-10: 363.0 K']","Consider an isothermal atmosphere with a temperature of 262 K. Calculate the potential temperature at elevations of 12 km, 16 km, and 25 km above the ground. If an air parcel is relocated adiabatically from 16 km to 12 km, what temperature would it have upon reaching its destination?",Atmospheric Physics
"(i): 13.8 ,
(ii): 4588.0 m",C,MCQ_34_15,"['(i): 13.8 ,\n(ii): 4944.0 m', '(i): 3.7 ,\n(ii): -1028.0 m', '(i): 13.8 ,\n(ii): 4588.0 m', '(i): 9.7 ,\n(ii): 6283.0 m']","(i) Consider a standard hurricane located at 30 latitude with low-level winds measured at 50 at a distance of 50 km from its center: would you anticipate this flow to be geostrophic?  
(ii) Imagine two weather stations situated near 45, separated by 780 km, with one directly northeast of the other. At both stations, the 500 hPa wind blows precisely from the south at 72. If the 500 hPa surface height at the northeastern station is 5004.444444444444 m, determine the height of this surface at the other station.",Atmospheric Dynamics
"(a): -59.5 m/s,
(b): -29.5 m/s,
(c): -25.3 m/s",C,MCQ_35_15,"['(a): -35.2 m/s,\n(b): 26.0 m/s,\n(c): -4.3 m/s', '(a): -207.5 m/s,\n(b): -105.8 m/s,\n(c): -91.2 m/s', '(a): -59.5 m/s,\n(b): -29.5 m/s,\n(c): -25.3 m/s', '(a): -54.2 m/s,\n(b): -49.4 m/s,\n(c): -15.3 m/s']","Examine the tropical Hadley circulation during the northern winter. This circulation ascends at 21°S, traverses northward over the equator within the upper troposphere, and descends at 16°N. Given that the circulation is zonally symmetric (independent of x) and inviscid outside the near-surface boundary layer (hence conserving absolute angular momentum relative to the Earth's rotation axis), and departs the boundary layer at 21°S with a zonal velocity of u=0 m/s, determine the zonal wind in the upper troposphere at (a) the equator, (b) 15°N, and (c) 16°N.",Atmospheric Physics
"(a): pressure_at_1322m: 130.7 p_s,
pressure_at_5825m: 572.4 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m",B,MCQ_36_15,"['(a): pressure_at_1322m: 392.1 p_s,\npressure_at_5825m: 1717.3 p_s,\n(b): heat_capacity_atmosphere: 30700000.0 JK/(m^2),\nequivalent_ocean_depth: 7.33 m', '(a): pressure_at_1322m: 130.7 p_s,\npressure_at_5825m: 572.4 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_5825m: 572.4 p_s,\npressure_at_1322m: 130.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1490m: 147.2 p_s,\npressure_at_5357m: 526.5 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m']","Imagine an ocean with a uniform density of 1000 kg/m^3.

(a) Using the hydrostatic relationship, calculate the pressure at a depth of 1322 m and at 5825 m. Provide your answer in terms of atmospheric surface pressure, where {p_s} mbar is equivalent to 100000.0 Pa.

(b) If the heat content of an infinitesimal mass dm of dry air at temperature T is given by $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), derive a formula for, and compute, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Determine the depth an ocean would need to be to possess the same heat capacity per unit horizontal area.",Physical Oceanography
0.9 yr,D,MCQ_37_15,"['0.1 yr', '0.3 yr', '216.6 yr', '0.9 yr']","Consider that the mixing within the mixed layer keeps the temperature uniform throughout its depth. Given a heat flux of 15.4 W/m^2 applied on the ocean surface, calculate the time required for the mixed layer's temperature to increase by 1.0°C, assuming a typical mixed layer depth. [Utilize the water density of 1000.0 kg/m^3 and the specific heat capacity of water as 4187.0 J/(kg·K).]",Physical Oceanography
"pressure_at_depth: 624689.0 Pa,
latitudinal_pressure_gradient: -0.0056657599 Pa/m,
geostrophic_flow: 0.0551 m/s",C,MCQ_38_15,"['pressure_at_depth: 223934.0 Pa,\nlatitudinal_pressure_gradient: -0.0060128905 Pa/m,\ngeostrophic_flow: 0.0641 m/s', 'pressure_at_depth: 232166.0 Pa,\nlatitudinal_pressure_gradient: -0.0028328799 Pa/m,\ngeostrophic_flow: 0.1102 m/s', 'pressure_at_depth: 624689.0 Pa,\nlatitudinal_pressure_gradient: -0.0056657599 Pa/m,\ngeostrophic_flow: 0.0551 m/s', 'pressure_at_depth: 101325.0 Pa,\nlatitudinal_pressure_gradient: -7e-10 Pa/m,\ngeostrophic_flow: 0.0 m/s']","Imagine an ocean with a constant density of 952 kg/m^3. The ocean's surface, which is flat along the longitudinal axis, has a linear slope with latitude, ranging from h=0.74 m above mean sea level (MSL) at 42.2° N to h=0.16 m below MSL at 55.56494954321413° N. Utilize the hydrostatic balance to calculate the pressure at a depth of 55.3 m below MSL. Subsequently, demonstrate that both the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Calculate the geostrophic flow's magnitude and direction at 48.882474771607065° N.",Physical Oceanography
-2.157 cm,D,MCQ_39_15,"['-5.341 cm', '-2.076 cm', '-0.216 cm', '-2.157 cm']","When a baseball player throws a ball covering a horizontal distance of 53.0 m at a latitude of 45.7° within 7.8 s, what is the lateral deflection caused by Earth's rotation?",Atmospheric Dynamics
12.8 m,B,MCQ_40_15,"['25.6 m', '12.8 m', '8.6 m', '23.5 m']","Determine the horizontal movement of an object released from a stationary platform at a height of 6986 at the equator, ignoring air resistance effects. What is the calculated displacement for 6986m?",Atmospheric Dynamics
"1674.2 m,
1537.6 m",D,MCQ_41_15,"['1674.2 m,\n153.8 m', '2266.6 m,\n2169.5 m', '-2381.8 m,\n-1898.9 m', '1674.2 m,\n1537.6 m']","Determine the 957.0-763.0 hPa thickness under isothermal conditions with temperatures of 252.6 K and 232.0 K, respectively.",Atmospheric Physics
0.86 °C,B,MCQ_42_15,"['2.57 °C', '0.86 °C', '7.36 °C', '2.92 °C']","On a weather map, isolines of 1030.0-300.0 hPa thickness are depicted with a contour interval of 31.0 m. What is the equivalent interval for the layer mean temperature?",Atmospheric Physics
8.916 km,A,MCQ_45_15,"['8.916 km', '17.831 km', '8.952 km', '10.024 km']","Formulate an expression that describes how the pressure change δp varies with altitude when an atmosphere with a constant lapse rate experiences a temperature change δT that is uniform with height, while the surface pressure stays unchanged. Determine the altitude at which the pressure change reaches its maximum magnitude, given the lapse rate is 6.0 K/km, T0=303, and δT=3.5 K.",Geophysics
0.0612 m/s,C,MCQ_46_15,"['0.1224 m/s', '0.1837 m/s', '0.0612 m/s', '0.0816 m/s']","Assume a 1-kg parcel of dry air is ascending with a steady vertical speed. Given that the parcel receives radiative heating at a rate of 0.6 W kg^-1, what should the rate of ascent be in order for the parcel's temperature to remain unchanged?",Atmospheric Physics
