answer,correct_option,id,options,problem,type
"y2: 3.2456 m,
delta_z_critical: 2.4269 m",A,MCQ_84_5,"['y2: 3.2456 m,\ndelta_z_critical: 2.4269 m', 'y2: 2.9321 m,\ndelta_z_critical: 0.7736 m', 'y2: 1.5996 m,\ndelta_z_critical: 2.4269 m', 'y2: 1.2174 m,\ndelta_z_critical: 0.075 m']","Water flowing in a broad channel encounters a hump 0.92 m tall, with an initial velocity of 1.0 m/sec and a depth of 4.2 m. Calculate 
a) The water depth y2 above the hump and 
b) The height of the hump that would make the crest flow critical.",Hydrology
0.004 m,C,MCQ_85_5,"['3.681 m', '0.008 m', '0.004 m', '0.009 m']","A smooth laminar boundary layer begins to form at the sharp leading edge of a propeller blade that is moving at 56.2 m/s relative to the benzene. Considering that the critical Reynolds number for flat plate turbulence is 328000 based on the distance, x, from the leading edge, where should we expect the transition to turbulence to occur?",Physical Oceanography
"volume_transport_Sv: 23.94 Sv,
heat_transport_PW: 0.9308 PW",C,MCQ_86_5,"['volume_transport_Sv: 47.88 Sv,\nheat_transport_PW: 1.8617 PW', 'volume_transport_Sv: 21.12 Sv,\nheat_transport_PW: 0.4754 PW', 'volume_transport_Sv: 23.94 Sv,\nheat_transport_PW: 0.9308 PW', 'volume_transport_Sv: 80.7975 Sv,\nheat_transport_PW: 4.7123 PW']","Warm western boundary currents like the Kuroshio are crucial to the climate system due to their role in meridional heat transport. The Kuroshio measures approximately 190 km in width, extends to a depth of 140 m, and has an average speed of 0.9 m/s.

a. Estimate the volume transport of the Kuroshio (in Sv).

b. Estimate the temperature difference (ΔT = 9.5 °C) and the meridional heat transport linked with the Kuroshio.",Physical Oceanography
"direction: south ,
Rossby_deformation_radius: 1203120.85 m,
time_to_propagate: 43576.65 s",C,MCQ_87_5,"['direction: north ,\nRossby_deformation_radius: 998044.94 m,\ntime_to_propagate: 32172.61 s', 'direction: south ,\nRossby_deformation_radius: 3609362.56 m,\ntime_to_propagate: 130729.95 s', 'direction: south ,\nRossby_deformation_radius: 1203120.85 m,\ntime_to_propagate: 43576.65 s', 'direction: south ,\nRossby_deformation_radius: 2406241.71 m,\ntime_to_propagate: 87153.3 s']","In midlatitude regions, Kelvin waves travel along coastlines.

a. Which direction (north or south) do these waves travel if they move along the Chilean Pacific coast?

b. Compute the Rossby deformation radius for such a wave at 74.0°.

c. Find the time τ required for a Kelvin wave to travel a distance of 7350 km.

Assume a Kelvin wave is moving through a water layer with a thickness of H₀=2900 m.",Physical Oceanography
0.0587 ,C,MCQ_88_5,"['0.2347 ', '0.0494 ', '0.0587 ', '0.1174 ']","Determine the Ekman number for the Agulhas Current, using typical values, U=1.0 m s^-1, L=141.0 km, and an approximate eddy viscosity A=70000.0 m^2 s^-1.",Physical Oceanography
799.514 s,B,MCQ_89_5,"['2398.543 s', '799.514 s', '28.054 s', '2761.15 s']","A submarine that is neutrally buoyant and stationary is submerged at a depth of 751.0 m at a latitude of 40.2°. Upon hearing an unusual noise to the east, the SONAR operator alerts the captain, who chooses to investigate. With an easterly speed of 21.1 m/s, how much time will pass before the submarine reaches the surface if no adjustments are made to the controls?",Physical Oceanography
0.0336 ,D,MCQ_90_5,"['0.1064 ', '0.0771 ', '157.2987 ', '0.0336 ']","A vessel is navigating an area where deep water waves have a wavelength of 867.0 meters. Considering the vessel's speed is 3.1 m s⁻¹, determine the ship's speed using the Froude number.",Physical Oceanography
"(a): 2120400000.0 m^3,
(b): 560209680000.0 gal",C,MCQ_91_5,"['(a): 530100000.0 m^3,\n(b): 140052420000.0 gal', '(a): 520950000.0 m^3,\n(b): 137634990000.0 gal', '(a): 2120400000.0 m^3,\n(b): 560209680000.0 gal', '(a): 4240800000.0 m^3,\n(b): 1120419360000.0 gal']","Annually, a precipitation depth of 0.9 meter is recorded over a catchment area measuring 2356 (or $10^{3}$) $\mathrm{km}^{2}$.
(a) Calculate the total volume of water received in an average year in cubic meters.
(b) Convert this volume into gallons.",Hydrology
19685.0 yrs,C,MCQ_92_5,"['65617.0 yrs', '0.0 yrs', '19685.0 yrs', '8749.0 yrs']","The polar ice caps, which cover an area of 3000000.0 km^2, are thought to hold a total equivalent volume of 24000000.0 km^3 of liquid water. With the average yearly precipitation over these ice caps estimated at 16.0 inches, calculate the residence time of water in the polar ice caps, assuming the volume does not change over time.",Hydrology
"(a): 1750000.0 m^3,
(b): 583.33 mm,
(c): 0.386 ",D,MCQ_93_5,"['(a): 1044999999997.0 m^3,\n(b): 1100000.0 mm,\n(c): 0.0 ', '(a): 175000.0 m^3,\n(b): 58.33 mm,\n(c): 0.386 ', '(a): 3100000.0 m^3,\n(b): 620.0 mm,\n(c): 0.225 ', '(a): 1750000.0 m^3,\n(b): 583.33 mm,\n(c): 0.386 ']","In a typical year, a small agricultural catchment with an 3.0 km² area receives 950.0 mm of rainfall. The catchment is drained by a stream with continuous discharge records. The total annual surface-water runoff, as derived from the stream discharge data, amounts to 1100000.0 m³.
(a) Compute the annual volume of water lost to evapotranspiration in cubic meters, assuming there is no change in water storage in the catchment.
(b) Find the depth of water lost to evapotranspiration over the year in millimeters, assuming once more no change in water storage within the catchment.
(c) Calculate the runoff ratio (runoff over precipitation) for the catchment.",Hydrology
"(a): 1.124 mm/hr,
1.193 mm/hr,
(b): 2.08 mm/hr,
2.19 mm/hr,
(c): 1.31 mm/hr,
1.22 mm/hr,
(d): 25845052.0 m^3",C,MCQ_94_5,"['(a): 0.264 mm/hr,\n0.868 mm/hr,\n(b): 175.39 mm/hr,\n6.92 mm/hr,\n(c): 3.32 mm/hr,\n4.44 mm/hr,\n(d): 533171.0 m^3', '(a): 1.614 mm/hr,\n1.165 mm/hr,\n(b): 2.49 mm/hr,\n2.47 mm/hr,\n(c): 2.46 mm/hr,\n2.03 mm/hr,\n(d): 32396195.0 m^3', '(a): 1.124 mm/hr,\n1.193 mm/hr,\n(b): 2.08 mm/hr,\n2.19 mm/hr,\n(c): 1.31 mm/hr,\n1.22 mm/hr,\n(d): 25845052.0 m^3', '(a): 1.686 mm/hr,\n1.789 mm/hr,\n(b): 3.32 mm/hr,\n3.29 mm/hr,\n(c): 2.04 mm/hr,\n1.83 mm/hr,\n(d): 58151367.0 m^3']","Two tipping bucket rain gauges are utilized to record the following rainfall data:

| Time | Cumulative precipitation (mm) at Station#1 | Cumulative precipitation (mm) at Station#2 |
| :--- | :--- | :--- |
| 4:00 a.m. | 0.8 | 0.0 |
| 6:00 a.m. | 4.9618295475658964 | 0.9997830562465349 |
| 8:00 a.m. | 6.771883373361885 | 5.3828224353915 |
| 10:00 a.m. | 8.678560268889361 | 6.336946150507943 |
| 12:00 noon | 11.572390194973936 | 8.226291879010452 |
| 2:00 p.m. | 11.75379549734154 | 11.804312289185496 |
| 4:00 p.m. | 14.648923954036247 | 13.646537118332676 |
| 6:00 p.m. | 15.158818224070322 | 15.022643437375283 |
| 8:00 p.m. | 16.001093374344297 | 16.590371362329545 |
| 10:00 p.m. | 18.035579526230585 | 17.154305737629535 |
| 12:00 midnight | 22.97823435917951 | 20.8231571386897 |
| 2:00 a.m. | 26.636885817906986 | 24.70699811032381 |
| 4:00 a.m. | 26.970205073014913 | 28.621909758456983 |

(a) Determine the average daily rainfall intensity for each station (mm/hr).
(b) Determine the peak 2-hour rainfall intensity for each station (mm/hr).
(c) Determine the peak 6-hour rainfall intensity for each station (mm/hr).
(d) Using the arithmetic mean method and given that the drainage basin covers an area of 359 mi², compute the total rainfall volume (m³) that reached the basin during the event.",Hydrology
"(a): cross_sectional_area_m2: 1.62 m^2,
total_storage_volume_m3: 0.7 m^3,
(b): 46.8 mm,
(c): 74.94 kg,
(d): 0.06 mm/hr,
(e): 0.07 mm/hr,
(f): 31.85 days",C,MCQ_95_5,"['(a): cross_sectional_area_m2: 0.71 m^2,\ntotal_storage_volume_m3: 0.35 m^3,\n(b): 98.27 mm,\n(c): 70.16 kg,\n(d): 0.08 mm/hr,\n(e): 0.15 mm/hr,\n(f): 30.0 days', '(a): cross_sectional_area_m2: 0.23 m^2,\ntotal_storage_volume_m3: 0.12 m^3,\n(b): 500.95 mm,\n(c): 0.43 kg,\n(d): -21.41 mm/hr,\n(e): 899.05 mm/hr,\n(f): 0.0 days', '(a): cross_sectional_area_m2: 1.62 m^2,\ntotal_storage_volume_m3: 0.7 m^3,\n(b): 46.8 mm,\n(c): 74.94 kg,\n(d): 0.06 mm/hr,\n(e): 0.07 mm/hr,\n(f): 31.85 days', '(a): cross_sectional_area_m2: 1.62 m^2,\ntotal_storage_volume_m3: 0.7 m^3,\n(b): 70.2 mm,\n(c): 168.62 kg,\n(d): 0.06 mm/hr,\n(e): 0.16 mm/hr,\n(f): 20.24 days']","Estimating potential evapotranspiration through the measurement of water volume changes in an evaporation pan is a common method. United States Class A evaporation pans are cylindrical and have the following dimensions: depth = 17.0 inches and diameter = 56.5 inches. An evaporation pan acts as a hydrological system with inflow, outflow, and storage volume components.

(a) Determine the cross-sectional area (m^2) of a United States Class A evaporation pan that allows water inflows and outflows. Also, compute the total storage volume of the pan (m^3).

(b) Initially, the pan holds 20.0 U.S. gallons of water. Find the depth of the water in the pan (mm).

(c) Given a water density of 990.0 kg/m^3, calculate the mass (kg) of water contained in the pan.

(d) After 31 hours in an open area (without precipitation), the pan is inspected, revealing a remaining water volume of 19.25 gallons. Calculate the average evaporation rate (mm/hr) from the pan.

(e) The pan is emptied and refilled with 20.0 gallons of water, then left in an open area for another 31 hours. During this time, rain occurred for 1.5 hours at a steady rate of 3.7 mm/hr; after 31 hours, the water volume in the pan was 21.5 gallons. Determine the average evaporation rate (mm/hr) from the pan during this interval.

(f) Assuming the evaporation rate derived in E remains constant and no further precipitation takes place, estimate the duration (days) required for the pan to become empty due to evaporation.",Hydrology
"(a): dQ/dt = R_n - G - H - E_l ,
(b): E_l = R_n / (1 + B) ,
(c): 5.85 mm/day,
(d): 169.74 mm",A,MCQ_96_5,"['(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 5.85 mm/day,\n(d): 169.74 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 7.74 mm/day,\n(d): 216.68 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 39316.48 mm/day,\n(d): 96325377771.5 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 3.22 mm/day,\n(d): 140.16 mm']","A small catchment with an 300 ha area in Iowa absorbs an average R_n = 290 W m^-2 in June. Use the energy balance method to estimate the catchment's evapotranspiration for June.

(a) Formulate a comprehensive energy balance equation, including all terms, for the catchment in June.

(b) By ignoring ground conduction (G) and assuming no change in stored energy (dQ/dt = 0), simplify the energy balance equation for the catchment to solve for the latent heat flux, E_l. Substitute H (the sensible heat flux) with B × E_l, where B is the Bowen ratio.

(c) Given a mean Bowen ratio of 0.73 for the catchment, determine the mean daily latent heat flux to the atmosphere (W m^-2) and the mean evapotranspiration rate (mm day^-1) from the catchment. Assume a water density, ρ_w = 1010 kg m^-3.

(d) Compute the total evapotranspiration from the catchment over the month of June (29 days).",Hydrology
5.6 °C,D,MCQ_97_5,"['50.4 °C', '22.4 °C', '16.12 °C', '5.6 °C']","A thermometer floating with the river's flow at 2.0 km/hr measures the surface temperature. The overall warming rate of the river water is 0.3 °C/hr, while the temperature rises by 0.2 °C per kilometer downstream. What is the temperature change (°C) recorded by the thermometer over 8 hours?",Hydrology
1.339 m/s,B,MCQ_98_5,"['0.947 m/s', '1.339 m/s', '0.26 m/s', '0.0 m/s']","The pressure decrease across a properly designed constriction can be utilized to determine the flow velocity in a pipe. Given that the pressure drop from a 0.55-m diameter section to a 0.28-m diameter section is 12450 Pa, what is the flow velocity (m/s) in the 0.55-m diameter section of the pipe? Hint: Apply the conservation of mass equation to connect the velocity at the smaller section with that at the larger section.",Hydrology
"discharge: 4.2 m^3/s,
is_laminar: True ",B,MCQ_99_5,"['discharge: -13342522784.813 m^3/s,\nis_laminar: False ', 'discharge: 4.2 m^3/s,\nis_laminar: True ', 'discharge: 0.411 m^3/s,\nis_laminar: True ', 'discharge: 12.601 m^3/s,\nis_laminar: 3 ']","Molten lava, characterized by a density of 3120 kg/m^3 and a viscosity of 3530 Pa·s, travels through a conduit with a circular cross-sectional shape. The conduit has a diameter of 3.36 m, and the lava flow is motivated by a pressure gradient of -4740 Pa/m. Given the assumption that the flow is laminar, determine the lava discharge in m^3/s. Is the laminar flow assumption appropriate?",Hydrology
"depth: 0.44 m,
mean_velocity: 0.5 m/s,
RH_close_to_h: True ",B,MCQ_100_5,"['depth: 2.72 m,\nmean_velocity: 1.67 m/s,\nRH_close_to_h: False ', 'depth: 0.44 m,\nmean_velocity: 0.5 m/s,\nRH_close_to_h: True ', 'depth: 0.55 m,\nmean_velocity: 0.81 m/s,\nRH_close_to_h: True ', 'depth: 0.33 m,\nmean_velocity: 2.28 m/s,\nRH_close_to_h: True ']","Utilize Equation 1 to calculate the depth and average velocity of a flow in a channel characterized by a slope S=0.0031, width w=24.5 m, discharge Q=5.4 m³/s, and Manning's n=0.065. Is it reasonable to assume that RH ≈ h for this flow? 
$$
egin{equation*}
q_{w}=U h=rac{k}{n} h^{5 / 3} S^{1 / 2} . 	ag{Equation 1}
\end{equation*}
$$",Hydrology
"(a): diameter: 4.69 m,
feasible: False ,
(b): (i): 3.0 m,
(ii): 110.17 m,
(iii): 138 ",C,MCQ_101_5,"['(a): diameter: 11.42 m,\nfeasible: False ,\n(b): (i): 8900 m,\n(ii): 652.3 m,\n(iii): 816 ', '(a): diameter: 14.08 m,\nfeasible: 0 ,\n(b): (i): 9.0 m,\n(ii): 330.5 m,\n(iii): 414 ', '(a): diameter: 4.69 m,\nfeasible: False ,\n(b): (i): 3.0 m,\n(ii): 110.17 m,\n(iii): 138 ', '(a): diameter: 2.26 m,\nfeasible: False ,\n(b): (i): 3.4 m,\n(ii): 1.42 m,\n(iii): 4 ']","You are tasked with designing a basic filtration system for a community's water supply using cylindrical sand columns (K=7.3 m/day). The filter must be 3.0 m in length to effectively capture particulates in the water. Since the system will operate via gravity, the pressure heads at the top and bottom of the vertically-oriented filter will be 2.0 m and 1.2 m, respectively.  
(a). What diameter is necessary for the filter to process 8900 gallons of water per day? Is this dimension feasible (anything exceeding about 0.4 m is not feasible)?  
(b). Evaluate each of the following alternatives and consider adjustments to your design:  
i. Extend the sand filter (to what length?)  
ii. Increase the hydraulic head at the inflow (by how much?)  
iii. Implement multiple filters (how many? what dimensions?)",Hydrology
29.24 days,D,MCQ_102_5,"['100.22 days', '87.71 days', '-555.47 days', '29.24 days']","In regions where irrigation is applied to boost agricultural output, maintaining soil water content above the permanent wilting point (e.g., θ ≥ 2 θw) during the growing season is essential. The root zone soil moisture should not surpass field capacity θfc during irrigation, as exceeding θfc results in drainage losses of water and fertilizer. Under this strategy, soil moisture stays below field capacity, with evapotranspiration being the sole loss from the root zone. Assuming the absence of rainfall, the temporal changes in average soil moisture θ in the root zone are described by the soil water balance equation:

Z * dθ/dt = -et,

where Z represents the depth of the root zone. This implies that variations in stored water within the control volume (i.e., the root zone) arise from the disparity between water inputs and outputs. In this scenario, there are no inputs from rainfall, and the only outflow is due to et. The irrigation period (i.e., the interval between successive irrigation applications) is determined by integrating the soil water balance equation from time t=0, when θ=θfc (immediately after irrigation), to time ti, when θ=θ0 (indicating it's time to irrigate again). This assumes the evapotranspiration rate decreases linearly from the potential rate PET at θ = θfc to zero at θ = θw (i.e., et = PET*(θ - θw)/(θfc - θw)):

Determine the irrigation period ti given:
Z=0.73 m, PET=4.5 mm/day, θfc=0.39, θw=0.13, and θ0=0.26.",Hydrology
"new_water_fraction: 0.1 ,
old_water_fraction: 0.9 ",A,MCQ_103_5,"['new_water_fraction: 0.1 ,\nold_water_fraction: 0.9 ', 'new_water_fraction: 0.9 ,\nold_water_fraction: 0.1 ', 'new_water_fraction: 0.4 ,\nold_water_fraction: 3.6 ', 'new_water_fraction: 0.3 ,\nold_water_fraction: 2.7 ']","A hydrologist analyzing runoff production within a catchment records these chloride concentrations at the height of a rainstorm: $C_n=17.9$ μmol/L, $C_o=55.9$ μmol/L, and $C_t=52.1$ μmol/L. Determine the proportions of total streamflow that are provided by new water and old water.",Hydrology
